record_id,item_topic,source_topic,age_segment,dt,visits
1058519,Подборки,Знаменитости,31-35,2019-09-24 18:58:00,59
1058520,Подборки,Знаменитости,31-35,2019-09-24 18:59:00,59
1058521,Подборки,Знаменитости,31-35,2019-09-24 19:00:00,24
1058522,Подборки,Знаменитости,36-40,2019-09-24 18:28:00,1
1058523,Подборки,Знаменитости,36-40,2019-09-24 18:29:00,1
1058524,Подборки,Знаменитости,36-40,2019-09-24 18:30:00,1
1058525,Подборки,Знаменитости,36-40,2019-09-24 18:32:00,1
1058526,Подборки,Знаменитости,36-40,2019-09-24 18:33:00,2
1058527,Подборки,Знаменитости,36-40,2019-09-24 18:52:00,1
1058528,Подборки,Знаменитости,36-40,2019-09-24 18:54:00,13
1058529,Подборки,Знаменитости,36-40,2019-09-24 18:55:00,20
1058530,Подборки,Знаменитости,36-40,2019-09-24 18:56:00,45
1058531,Подборки,Знаменитости,36-40,2019-09-24 18:57:00,53
1058532,Подборки,Знаменитости,36-40,2019-09-24 18:58:00,61
1058533,Подборки,Знаменитости,36-40,2019-09-24 18:59:00,36
1058534,Подборки,Знаменитости,36-40,2019-09-24 19:00:00,11
1058535,Подборки,Знаменитости,41-45,2019-09-24 18:29:00,1
1058536,Подборки,Знаменитости,41-45,2019-09-24 18:30:00,1
1058537,Подборки,Знаменитости,41-45,2019-09-24 18:31:00,2
1058538,Подборки,Знаменитости,41-45,2019-09-24 18:33:00,1
1058539,Подборки,Знаменитости,41-45,2019-09-24 18:52:00,1
1058540,Подборки,Знаменитости,41-45,2019-09-24 18:54:00,4
1058541,Подборки,Знаменитости,41-45,2019-09-24 18:55:00,8
1058542,Подборки,Знаменитости,41-45,2019-09-24 18:56:00,16
1058543,Подборки,Знаменитости,41-45,2019-09-24 18:57:00,14
1058544,Подборки,Знаменитости,41-45,2019-09-24 18:58:00,17
1058545,Подборки,Знаменитости,41-45,2019-09-24 18:59:00,12
1058546,Подборки,Знаменитости,41-45,2019-09-24 19:00:00,7
1058547,Подборки,Знаменитости,45+,2019-09-24 18:54:00,3
1058548,Подборки,Знаменитости,45+,2019-09-24 18:55:00,8
1058549,Подборки,Знаменитости,45+,2019-09-24 18:56:00,6
1058550,Подборки,Знаменитости,45+,2019-09-24 18:57:00,10
1058551,Подборки,Знаменитости,45+,2019-09-24 18:58:00,10
1058552,Подборки,Знаменитости,45+,2019-09-24 18:59:00,14
1058553,Подборки,Интерьеры,18-25,2019-09-24 18:28:00,2
1058554,Подборки,Интерьеры,18-25,2019-09-24 18:29:00,1
1058555,Подборки,Интерьеры,18-25,2019-09-24 18:32:00,1
1058556,Подборки,Интерьеры,18-25,2019-09-24 18:33:00,3
1058557,Подборки,Интерьеры,18-25,2019-09-24 18:52:00,1
1058558,Подборки,Интерьеры,18-25,2019-09-24 18:53:00,1
1058559,Подборки,Интерьеры,18-25,2019-09-24 18:54:00,1
1058560,Подборки,Интерьеры,18-25,2019-09-24 18:55:00,7
1058561,Подборки,Интерьеры,18-25,2019-09-24 18:56:00,14
1058562,Подборки,Интерьеры,18-25,2019-09-24 18:57:00,6
1058563,Подборки,Интерьеры,18-25,2019-09-24 18:58:00,6
1058564,Подборки,Интерьеры,18-25,2019-09-24 18:59:00,8
1058565,Подборки,Интерьеры,18-25,2019-09-24 19:00:00,2
1058566,Подборки,Интерьеры,26-30,2019-09-24 18:32:00,1
1058567,Подборки,Интерьеры,26-30,2019-09-24 18:33:00,1
1058568,Подборки,Интерьеры,26-30,2019-09-24 18:54:00,1
1058569,Подборки,Интерьеры,26-30,2019-09-24 18:55:00,4
1058570,Подборки,Интерьеры,26-30,2019-09-24 18:56:00,4
1058571,Подборки,Интерьеры,26-30,2019-09-24 18:57:00,5
1058572,Подборки,Интерьеры,26-30,2019-09-24 18:58:00,7
1058573,Подборки,Интерьеры,26-30,2019-09-24 18:59:00,8
1058574,Подборки,Интерьеры,26-30,2019-09-24 19:00:00,3
1058575,Подборки,Интерьеры,31-35,2019-09-24 18:30:00,1
1058576,Подборки,Интерьеры,31-35,2019-09-24 18:54:00,4
1058577,Подборки,Интерьеры,31-35,2019-09-24 18:55:00,1
1058578,Подборки,Интерьеры,31-35,2019-09-24 18:57:00,1
1058579,Подборки,Интерьеры,31-35,2019-09-24 18:58:00,4
1058580,Подборки,Интерьеры,31-35,2019-09-24 18:59:00,2
1058581,Подборки,Интерьеры,36-40,2019-09-24 18:31:00,1
1058582,Подборки,Интерьеры,36-40,2019-09-24 18:33:00,1
1058583,Подборки,Интерьеры,36-40,2019-09-24 18:54:00,1
1058584,Подборки,Интерьеры,36-40,2019-09-24 18:56:00,3
1058585,Подборки,Интерьеры,36-40,2019-09-24 18:57:00,2
1058586,Подборки,Интерьеры,36-40,2019-09-24 18:58:00,1
1058587,Подборки,Интерьеры,36-40,2019-09-24 19:00:00,1
1058588,Подборки,Интерьеры,41-45,2019-09-24 18:54:00,1
1058589,Подборки,Интерьеры,41-45,2019-09-24 18:55:00,1
1058590,Подборки,Интерьеры,41-45,2019-09-24 18:56:00,1
1058591,Подборки,Интерьеры,41-45,2019-09-24 18:58:00,2
1058592,Подборки,Интерьеры,41-45,2019-09-24 19:00:00,2
1058593,Подборки,Интерьеры,45+,2019-09-24 18:56:00,1
1058594,Подборки,Интерьеры,45+,2019-09-24 18:57:00,2
1058595,Подборки,Интерьеры,45+,2019-09-24 18:59:00,2
1058596,Подборки,Искусство,18-25,2019-09-24 18:29:00,1
1058597,Подборки,Искусство,18-25,2019-09-24 18:30:00,1
1058598,Подборки,Искусство,18-25,2019-09-24 18:31:00,2
1058599,Подборки,Искусство,18-25,2019-09-24 18:54:00,3
1058600,Подборки,Искусство,18-25,2019-09-24 18:55:00,9
1058601,Подборки,Искусство,18-25,2019-09-24 18:56:00,16
1058602,Подборки,Искусство,18-25,2019-09-24 18:57:00,15
1058603,Подборки,Искусство,18-25,2019-09-24 18:58:00,16
1058604,Подборки,Искусство,18-25,2019-09-24 18:59:00,13
1058605,Подборки,Искусство,18-25,2019-09-24 19:00:00,7
1058606,Подборки,Искусство,26-30,2019-09-24 18:30:00,1
1058607,Подборки,Искусство,26-30,2019-09-24 18:33:00,1
1058608,Подборки,Искусство,26-30,2019-09-24 18:54:00,3
1058609,Подборки,Искусство,26-30,2019-09-24 18:55:00,3
1058610,Подборки,Искусство,26-30,2019-09-24 18:56:00,9
1058611,Подборки,Искусство,26-30,2019-09-24 18:57:00,9
1058612,Подборки,Искусство,26-30,2019-09-24 18:58:00,13
1058613,Подборки,Искусство,26-30,2019-09-24 18:59:00,14
1058614,Подборки,Искусство,26-30,2019-09-24 19:00:00,3
1058615,Подборки,Искусство,31-35,2019-09-24 18:31:00,1
1058616,Подборки,Искусство,31-35,2019-09-24 18:54:00,2
1058617,Подборки,Искусство,31-35,2019-09-24 18:55:00,4
1058618,Подборки,Искусство,31-35,2019-09-24 18:56:00,11
1058619,Подборки,Искусство,31-35,2019-09-24 18:57:00,8
1058620,Подборки,Искусство,31-35,2019-09-24 18:58:00,7
1058621,Подборки,Искусство,31-35,2019-09-24 18:59:00,7
1058622,Подборки,Искусство,31-35,2019-09-24 19:00:00,3
1058623,Подборки,Искусство,36-40,2019-09-24 18:29:00,1
1058624,Подборки,Искусство,36-40,2019-09-24 18:54:00,4
1058625,Подборки,Искусство,36-40,2019-09-24 18:55:00,1
1058626,Подборки,Искусство,36-40,2019-09-24 18:56:00,14
1058627,Подборки,Искусство,36-40,2019-09-24 18:57:00,9
1058628,Подборки,Искусство,36-40,2019-09-24 18:58:00,9
1058629,Подборки,Искусство,36-40,2019-09-24 18:59:00,9
1058630,Подборки,Искусство,36-40,2019-09-24 19:00:00,1
1058631,Подборки,Искусство,41-45,2019-09-24 18:54:00,1
1058632,Подборки,Искусство,41-45,2019-09-24 18:55:00,6
1058633,Подборки,Искусство,41-45,2019-09-24 18:56:00,3
1058634,Подборки,Искусство,41-45,2019-09-24 18:57:00,2
1058635,Подборки,Искусство,41-45,2019-09-24 18:58:00,4
1058636,Подборки,Искусство,41-45,2019-09-24 18:59:00,4
1058637,Подборки,Искусство,41-45,2019-09-24 19:00:00,3
1058638,Подборки,Искусство,45+,2019-09-24 18:31:00,1
1058639,Подборки,Искусство,45+,2019-09-24 18:57:00,1
1058640,Подборки,Искусство,45+,2019-09-24 18:58:00,2
1058641,Подборки,История,18-25,2019-09-24 18:28:00,1
1058642,Подборки,История,18-25,2019-09-24 18:29:00,1
1058643,Подборки,История,18-25,2019-09-24 18:30:00,3
1058644,Подборки,История,18-25,2019-09-24 18:31:00,2
1058645,Подборки,История,18-25,2019-09-24 18:32:00,2
1058646,Подборки,История,18-25,2019-09-24 18:33:00,2
1058647,Подборки,История,18-25,2019-09-24 18:34:00,1
1058648,Подборки,История,18-25,2019-09-24 18:54:00,12
1058649,Подборки,История,18-25,2019-09-24 18:55:00,28
1058650,Подборки,История,18-25,2019-09-24 18:56:00,40
1058651,Подборки,История,18-25,2019-09-24 18:57:00,31
1058652,Подборки,История,18-25,2019-09-24 18:58:00,38
1058653,Подборки,История,18-25,2019-09-24 18:59:00,42
1058654,Подборки,История,18-25,2019-09-24 19:00:00,10
1058655,Подборки,История,26-30,2019-09-24 18:29:00,1
1058656,Подборки,История,26-30,2019-09-24 18:31:00,1
1058657,Подборки,История,26-30,2019-09-24 18:33:00,4
1058658,Подборки,История,26-30,2019-09-24 18:52:00,1
1058659,Подборки,История,26-30,2019-09-24 18:53:00,1
1058660,Подборки,История,26-30,2019-09-24 18:54:00,8
1058661,Подборки,История,26-30,2019-09-24 18:55:00,14
1058662,Подборки,История,26-30,2019-09-24 18:56:00,20
1058663,Подборки,История,26-30,2019-09-24 18:57:00,23
1058664,Подборки,История,26-30,2019-09-24 18:58:00,25
1058665,Подборки,История,26-30,2019-09-24 18:59:00,23
1058666,Подборки,История,26-30,2019-09-24 19:00:00,11
1058667,Подборки,История,31-35,2019-09-24 18:28:00,1
1058668,Подборки,История,31-35,2019-09-24 18:30:00,1
1058669,Подборки,История,31-35,2019-09-24 18:31:00,1
1058670,Подборки,История,31-35,2019-09-24 18:33:00,1
1058671,Подборки,История,31-35,2019-09-24 18:54:00,3
1058672,Подборки,История,31-35,2019-09-24 18:55:00,13
1058673,Подборки,История,31-35,2019-09-24 18:56:00,21
1058674,Подборки,История,31-35,2019-09-24 18:57:00,26
1058675,Подборки,История,31-35,2019-09-24 18:58:00,22
1058676,Подборки,История,31-35,2019-09-24 18:59:00,22
1058677,Подборки,История,31-35,2019-09-24 19:00:00,10
1058678,Подборки,История,36-40,2019-09-24 18:30:00,1
1058679,Подборки,История,36-40,2019-09-24 18:32:00,1
1058680,Подборки,История,36-40,2019-09-24 18:54:00,4
1058681,Подборки,История,36-40,2019-09-24 18:55:00,5
1058682,Подборки,История,36-40,2019-09-24 18:56:00,16
1058683,Подборки,История,36-40,2019-09-24 18:57:00,13
1058684,Подборки,История,36-40,2019-09-24 18:58:00,20
1058685,Подборки,История,36-40,2019-09-24 18:59:00,16
1058686,Подборки,История,36-40,2019-09-24 19:00:00,7
1058687,Подборки,История,41-45,2019-09-24 18:54:00,2
1058688,Подборки,История,41-45,2019-09-24 18:55:00,2
1058689,Подборки,История,41-45,2019-09-24 18:56:00,2
1058690,Подборки,История,41-45,2019-09-24 18:57:00,7
1058691,Подборки,История,41-45,2019-09-24 18:58:00,9
1058692,Подборки,История,41-45,2019-09-24 18:59:00,8
1058693,Подборки,История,41-45,2019-09-24 19:00:00,3
1058694,Подборки,История,45+,2019-09-24 18:54:00,1
1058695,Подборки,История,45+,2019-09-24 18:55:00,2
1058696,Подборки,История,45+,2019-09-24 18:56:00,1
1058697,Подборки,История,45+,2019-09-24 18:57:00,2
1058698,Подборки,История,45+,2019-09-24 18:58:00,3
1058699,Подборки,История,45+,2019-09-24 18:59:00,4
1058700,Подборки,История,45+,2019-09-24 19:00:00,2
1058701,Подборки,Кино,18-25,2019-09-24 18:28:00,2
1058702,Подборки,Кино,18-25,2019-09-24 18:29:00,2
1058703,Подборки,Кино,18-25,2019-09-24 18:30:00,3
1058704,Подборки,Кино,18-25,2019-09-24 18:31:00,6
1058705,Подборки,Кино,18-25,2019-09-24 18:32:00,6
1058706,Подборки,Кино,18-25,2019-09-24 18:33:00,3
1058707,Подборки,Кино,18-25,2019-09-24 18:34:00,1
1058708,Подборки,Кино,18-25,2019-09-24 18:52:00,1
1058709,Подборки,Кино,18-25,2019-09-24 18:53:00,4
1058710,Подборки,Кино,18-25,2019-09-24 18:54:00,23
1058711,Подборки,Кино,18-25,2019-09-24 18:55:00,50
1058712,Подборки,Кино,18-25,2019-09-24 18:56:00,77
1058713,Подборки,Кино,18-25,2019-09-24 18:57:00,84
1058714,Подборки,Кино,18-25,2019-09-24 18:58:00,92
1058715,Подборки,Кино,18-25,2019-09-24 18:59:00,78
1058716,Подборки,Кино,18-25,2019-09-24 19:00:00,15
1058717,Подборки,Кино,26-30,2019-09-24 18:28:00,3
1058718,Подборки,Кино,26-30,2019-09-24 18:29:00,1
1058719,Подборки,Кино,26-30,2019-09-24 18:30:00,1
1058720,Подборки,Кино,26-30,2019-09-24 18:31:00,1
1058721,Подборки,Кино,26-30,2019-09-24 18:32:00,4
1058722,Подборки,Кино,26-30,2019-09-24 18:33:00,1
1058723,Подборки,Кино,26-30,2019-09-24 18:34:00,2
1058724,Подборки,Кино,26-30,2019-09-24 18:52:00,3
1058725,Подборки,Кино,26-30,2019-09-24 18:53:00,1
1058726,Подборки,Кино,26-30,2019-09-24 18:54:00,18
1058727,Подборки,Кино,26-30,2019-09-24 18:55:00,32
1058728,Подборки,Кино,26-30,2019-09-24 18:56:00,74
1058729,Подборки,Кино,26-30,2019-09-24 18:57:00,54
1058730,Подборки,Кино,26-30,2019-09-24 18:58:00,67
1058731,Подборки,Кино,26-30,2019-09-24 18:59:00,42
1058732,Подборки,Кино,26-30,2019-09-24 19:00:00,16
1058733,Подборки,Кино,31-35,2019-09-24 18:29:00,1
1058734,Подборки,Кино,31-35,2019-09-24 18:30:00,1
1058735,Подборки,Кино,31-35,2019-09-24 18:53:00,3
